2019-04-01 18:47:44 status unpacked openssl:amd64 1.0.2g-1ubuntu4.15
2019-04-01 18:47:44 status unpacked openssl:amd64 1.0.2g-1ubuntu4.15
2019-04-01 18:47:44 status half-configured openssl:amd64 1.0.2g-1ubuntu4.15
2019-04-01 18:47:45 status installed openssl:amd64 1.0.2g-1ubuntu4.15
2019-04-01 18:47:45 configure binutils:amd64 2.26.1-1ubuntu1~16.04.8 <none>
2019-04-01 18:47:45 status unpacked binutils:amd64 2.26.1-1ubuntu1~16.04.8
2019-04-01 18:47:45 status half-configured binutils:amd64 2.26.1-1ubuntu1~16.04.8
2019-04-01 18:47:45 status installed binutils:amd64 2.26.1-1ubuntu1~16.04.8
2019-04-01 18:47:45 configure libtiff5:amd64 4.0.6-1ubuntu0.6 <none>
2019-04-01 18:47:45 status unpacked libtiff5:amd64 4.0.6-1ubuntu0.6
2019-04-01 18:47:45 status half-configured libtiff5:amd64 4.0.6-1ubuntu0.6
2019-04-01 18:47:45 status installed libtiff5:amd64 4.0.6-1ubuntu0.6
2019-04-01 18:47:45 configure libtiffxx5:amd64 4.0.6-1ubuntu0.6 <none>
2019-04-01 18:47:45 status unpacked libtiffxx5:amd64 4.0.6-1ubuntu0.6
2019-04-01 18:47:45 status half-configured libtiffxx5:amd64 4.0.6-1ubuntu0.6
2019-04-01 18:47:45 status installed libtiffxx5:amd64 4.0.6-1ubuntu0.6
2019-04-01 18:47:45 configure libtiff5-dev:amd64 4.0.6-1ubuntu0.6 <none>
2019-04-01 18:47:45 status unpacked libtiff5-dev:amd64 4.0.6-1ubuntu0.6
2019-04-01 18:47:45 status half-configured libtiff5-dev:amd64 4.0.6-1ubuntu0.6
2019-04-01 18:47:45 status installed libtiff5-dev:amd64 4.0.6-1ubuntu0.6
2019-04-01 18:47:45 configure libgs9-common:all 9.26~dfsg+0-0ubuntu0.16.04.8 <none>
2019-04-01 18:47:45 status unpacked libgs9-common:all 9.26~dfsg+0-0ubuntu0.16.04.8
2019-04-01 18:47:45 status half-configured libgs9-common:all 9.26~dfsg+0-0ubuntu0.16.04.8
2019-04-01 18:47:45 status installed libgs9-common:all 9.26~dfsg+0-0ubuntu0.16.04.8
2019-04-01 18:47:45 configure libgs9:amd64 9.26~dfsg+0-0ubuntu0.16.04.8 <none>
2019-04-01 18:47:45 status unpacked libgs9:amd64 9.26~dfsg+0-0ubuntu0.16.04.8
2019-04-01 18:47:45 status half-configured libgs9:amd64 9.26~dfsg+0-0ubuntu0.16.04.8
2019-04-01 18:47:45 status installed libgs9:amd64 9.26~dfsg+0-0ubuntu0.16.04.8
2019-04-01 18:47:45 configure ghostscript:amd64 9.26~dfsg+0-0ubuntu0.16.04.8 <none>
2019-04-01 18:47:45 status unpacked ghostscript:amd64 9.26~dfsg+0-0ubuntu0.16.04.8
2019-04-01 18:47:45 status half-configured ghostscript:amd64 9.26~dfsg+0-0ubuntu0.16.04.8
2019-04-01 18:47:45 status installed ghostscript:amd64 9.26~dfsg+0-0ubuntu0.16.04.8
2019-04-01 18:47:45 configure libgd3:amd64 2.1.1-4ubuntu0.16.04.11 <none>
2019-04-01 18:47:45 status unpacked libgd3:amd64 2.1.1-4ubuntu0.16.04.11
2019-04-01 18:47:45 status half-configured libgd3:amd64 2.1.1-4ubuntu0.16.04.11
2019-04-01 18:47:45 status installed libgd3:amd64 2.1.1-4ubuntu0.16.04.11
2019-04-01 18:47:45 configure linux-libc-dev:amd64 4.4.0-143.169 <none>
2019-04-01 18:47:45 status unpacked linux-libc-dev:amd64 4.4.0-143.169
2019-04-01 18:47:45 status half-configured linux-libc-dev:amd64 4.4.0-143.169
2019-04-01 18:47:45 status installed linux-libc-dev:amd64 4.4.0-143.169
2019-04-01 18:47:45 configure parallel:all 20161222-1~ubuntu0.16.04.1 <none>
2019-04-01 18:47:45 status unpacked parallel:all 20161222-1~ubuntu0.16.04.1
2019-04-01 18:47:45 status half-configured parallel:all 20161222-1~ubuntu0.16.04.1
2019-04-01 18:47:45 status installed parallel:all 20161222-1~ubuntu0.16.04.1
2019-04-01 18:47:45 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2019-04-01 18:47:45 status half-configured libc-bin:amd64 2.23-0ubuntu10
2019-04-01 18:47:45 status installed libc-bin:amd64 2.23-0ubuntu10
2019-04-01 18:47:46 startup packages configure
